"Supplier ID","Contract","Supplier ID","Spend ","Supplier Name","Country","Region","Category","Sub-Category","Commodity Code","Risk Category","Risk Impact Category","Risk Probability Category","Risk Zone","Risk Impact Score","Risk Probability Score","Risk Score","Payment term","Contract Value ","Contract Type","Contract Terms","Contract currency ","Start Date","Expiry Date ","Duriation in Years","Status"
"274373","Contract_A332","274373","  164,160.54 ","LIVINGSTONE PRODUCTION KFT. (LIVINGSTONE PRODUCTION KFT. ( 274373 ))","Hungary","Central Europe","MARKETING AND SALES","MARKETING AND SALES","Fulfill Re-StockMrch (ISMSR0201)","LowHigh","Low","High","Medium","1.94","4.4","8.536","60","  500,000.00 ","Standard Master Agreement for Indirect","","USD","02-Jan-2014","31-Jul-2016","3","Executed Agreement"
"176780","Contract_A3320","176780","  12,780.82 ","COMERCIAL A TRULLAS, S.A. (COMERCIAL A TRULLAS, S.A. ( 176780 ))","Spain","Western Europe","LOGISTICS AND MANUFACTURING","Facility Management","Offc Mat Disp Recycl (ILMFS0903)","HighLow","High","Low","Medium","3.48","2.21","7.6908","90","  150,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2011","31-Dec-2016","7","Executed Agreement"
"235589","Contract_A3321","235589","  11,175.63 ","VITARESTA, UAB (VITARESTA, UAB ( 235589 ))","Lithuania","Central Europe","LOGISTICS AND MANUFACTURING","Facility Management","Cleaning-IndoorOffic (ILMFS0102)","LowLow","Low","Low","Low","2.54","1.7","4.318","30","  150,000.00 ","Standard Master Agreement for Indirect","","USD","20-Aug-2012","01-Apr-2015","3","Closed"
"209628","Contract_A3322","209628","  4,370.58 ","CLEANING COMPANY ZPCHR (CLEANING COMPANY ZPCHR ( 209628 ))","Poland","Central Europe","LOGISTICS AND MANUFACTURING","Facility Management","Cleaning-Specialized (ILMFS0101)","LowLow","Low","Low","Low","1.03","1.75","1.8025","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","10-Feb-2012","09-Feb-2016","4","Executed Agreement"
"291039","Contract_A3323","291039","  20,423.51 ","SEEFIN ENGINEERINS SERVICES LTD (SEEFIN ENGINEERINS SERVICES LTD ( 291039 ))","Ireland","Northern Europe","LOGISTICS AND MANUFACTURING","Facility Management","Elec&Powr Supply M&R (ILMFS0807)","HighLow","High","Low","Medium","3.3","2.28","7.524","45","  30,000.00 ","Standard Master Agreement for Indirect","","USD","28-Jan-2013","01-Oct-2015","3","Terminated"
"2959687","Contract_A3324","2959687","  18,181.38 ","DISTRIBUIDORA GAMA CIA LTDA (DISTRIBUIDORA GAMA CIA LTDA ( 2959687 ))","Ecuador","South America","LOGISTICS AND MANUFACTURING","Facility Management","Office Supplies  (ILMFS1901)","LowLow","Low","Low","Low","2.7","1.74","4.698","90","  30,000.00 ","Standard Master Agreement for Indirect","","USD","23-Feb-2007","23-Feb-2009","3","Terminated"
"205448","Contract_A3325","205448","  11,134.27 ","ENGIE COFELY (ENGIE COFELY ( 205448 ))","France","Western Europe","LOGISTICS AND MANUFACTURING","Facility Management","Catering/Empl Conven (ILMFS0207)","LowHigh","Low","High","Medium","2.32","3.07","7.1224","45","  150,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2005","04-Jan-2016","12","Closed-Archived"
"246571","Contract_A3326","246571","  34,378.13 ","SATA NUMERISATION (SATA NUMERISATION ( 246571 ))","Reunion","Western Europe","LOGISTICS AND MANUFACTURING","Facility Management","Office Supplies  (ILMFS1901)","LowLow","Low","Low","Low","1.41","1.12","1.5792","45","  50,000.00 ","Standard Master Agreement for Indirect","","USD","08-Apr-2014","31-Dec-2016","3","Executed Agreement"
"138170","Contract_A3327","138170","  21,213.05 ","AISL.TERMIC.IND.LEONESES, S.L. (AISL.TERMIC.IND.LEONESES, S.L. ( 138170 ))","Spain","Western Europe","LOGISTICS AND MANUFACTURING","Facility Management","HVAC Installatn M&R (ILMFS0809)","HighLow","High","Low","Medium","4.55","2.95","13.4225","90","  30,000.00 ","Standard Master Agreement for Indirect","","USD","17-Mar-2005","17-Mar-2009","5","Terminated"
"187944","Contract_A3328","187944","  19,494.36 ","PINTURAS ECOPINTER, S.L. (PINTURAS ECOPINTER, S.L. ( 187944 ))","Spain","Western Europe","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Service (ILMFS0802)","HighLow","High","Low","Medium","3.95","1.87","7.3865","120","  30,000.00 ","Standard Master Agreement for Indirect","","USD","30-Nov-2009","30-Jan-2012","3","Closed"
"182601","Contract_A3329","182601","  9,100.62 ","DIAZ MIQUELEZ MONTAJES, S.L. (DIAZ MIQUELEZ MONTAJES, S.L. ( 182601 ))","Spain","Western Europe","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Service (ILMFS0802)","LowLow","Low","Low","Low","1.38","1.21","1.6698","45","  150,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2013","31-Dec-2015","3","Executed Agreement"
"237056","Contract_A333","237056","  126,879.86 ","HPS KFT. (HPS KFT. ( 237056 ))","Hungary","Central Europe","MARKETING AND SALES","MARKETING AND SALES","Fulfill Re-StockMrch (ISMSR0201)","LowLow","Low","Low","Low","1.98","2.62","5.1876","60","  500,000.00 ","Standard Master Agreement for Indirect","","USD","01-Apr-2014","01-Oct-2015","2","Executed Agreement"
"2041312","Contract_A3330","2041312","  12,558.75 ","TTS CONTEINERES LTDA ME TTS CONTEINERES LTDA ME (TTS CONTEINERES LTDA ME TTS CONTEINERES LTDA ME ( 2041312 ))","Brazil","North America","LOGISTICS AND MANUFACTURING","Facility Management","Funiture Non Capex (ILMFS1802)","LowHigh","Low","High","Medium","2.64","3.61","9.5304","90","  150,000.00 ","Standard Master Agreement for Indirect","","USD","26-Feb-2014","26-Feb-2024","11","Closed"
"293569","Contract_A3331","293569","  30,455.05 ","GLAS CONSTRUCTION GMBH (GLAS CONSTRUCTION GMBH ( 293569 ))","Germany","Central Europe","LOGISTICS AND MANUFACTURING","Facility Management","Building Repair/Svc (ILMFS0803)","LowLow","Low","Low","Low","1.23","2.09","2.5707","90","  50,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2003","15-Mar-2013","11","Closed-Archived"
"509190","Contract_A3332","509190","  3,082.95 ","CARSION ADVERTISING ENTERPRISE (CARSION ADVERTISING ENTERPRISE ( 509190 ))","Malaysia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Office Supplies  (ILMFS1901)","LowHigh","Low","High","Medium","2.09","3.69","7.7121","60","  10,000.00 ","Confidentiality Agreement","","USD","01-Sep-2010","01-Sep-2011","1","Executed Agreement"
"190895","Contract_A3333","190895","  13,851.25 ","INTEL WATER Î•Î Î• INTEL WATER (INTEL WATER Î•Î Î• INTEL WATER ( 190895 ))","Greece","Western Europe","LOGISTICS AND MANUFACTURING","Facility Management","Elec&Powr Supply M&R (ILMFS0807)","LowLow","Low","Low","Low","2.72","1.75","4.76","60","  150,000.00 ","Standard Master Agreement for Indirect","","USD","26-Feb-2014","29-Aug-2014","1","Closed"
"2045285","Contract_A3334","2045285","  4,152.50 ","SUPERNOVA EXPRESS SERVICOS RAPIDOS LTDA (SUPERNOVA EXPRESS SERVICOS RAPIDOS LTDA ( 2045285 ))","Brazil","North America","LOGISTICS AND MANUFACTURING","Facility Management","Mail & Delivery (ILMFS1701)","LowLow","Low","Low","Low","2.21","1.32","2.9172","30","  10,000.00 ","Standard Master Agreement for Indirect","","USD","16-Sep-2010","03-May-2013","3","Terminated"
"542550","Contract_A3335","542550","  1,076.68 ","åŒ—äº¬é›†å®ä¿å®‰ç³»ç»Ÿå·¥ç¨‹æœ‰é™å…¬å¸ (åŒ—äº¬é›†å®ä¿å®‰ç³»ç»Ÿå·¥ç¨‹æœ‰é™å…¬å¸ ( 542550 ))","China","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Lease: Office Bldg (ILMFS1402)","LowHigh","Low","High","Medium","2.83","3.81","10.7823","30","  10,000.00 ","Standard Master Agreement for Indirect","","USD","14-Jan-2009","31-Oct-2009","1","Executed Agreement"
"2957507","Contract_A3336","2957507","  4,153.16 ","J&J PREMIER SERVGEN SRL (J&J PREMIER SERVGEN SRL ( 2957507 ))","Peru","South America","LOGISTICS AND MANUFACTURING","Facility Management","Mail & Delivery (ILMFS1701)","LowLow","Low","Low","Low","1.07","2.22","2.3754","12","  10,000.00 ","Standard Master Agreement for Indirect","","USD","16-Sep-2010","14-May-2012","2","Terminated"
"509845","Contract_A3337","509845","  2,166.30 ","PERCETAKAN KONTA SDN BHD (PERCETAKAN KONTA SDN BHD ( 509845 ))","Malaysia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Material (ILMFS0801)","LowLow","Low","Low","Low","2.6","1.55","4.03","45","  10,000.00 ","Standard Master Agreement for Indirect","","USD","07-Feb-2018","28-Aug-2019","2","Terminated"
"258835","Contract_A3338","258835","  53,271.94 ","ASSOCIATED CONTROL SYSTEMS LTD (ASSOCIATED CONTROL SYSTEMS LTD ( 258835 ))","Ireland","Northern Europe","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Service (ILMFS0802)","HighLow","High","Low","Medium","4.78","1.46","6.9788","90","  100,000.00 ","Standard Master Agreement for Indirect","","USD","05-Feb-2014","31-Dec-2016","3","Closed"
"100946","Contract_A3339","100946","  94,596.62 ","ATLAS COPCO SA. (ATLAS COPCO SA. ( 100946 ))","Belgium","Western Europe","LOGISTICS AND MANUFACTURING","Facility Management","Elec&Powr Supply M&R (ILMFS0807)","LowHigh","Low","High","Medium","2.38","4.38","10.4244","60","  100,000.00 ","Standard Master Agreement","","USD","05-Sep-2008","04-Sep-2010","2","Executed Agreement"
"237188","Contract_A334","237188","  186,593.54 ","SMARTIST KREATIV KFT. (SMARTIST KREATIV KFT. ( 237188 ))","Hungary","Central Europe","MARKETING AND SALES","MARKETING AND SALES","POS/PrntDsgnAgncyFee (ISMMS0207)","LowHigh","Low","High","Medium","2.82","4.92","13.8744","30","  500,000.00 ","Standard Master Agreement for Indirect","","USD","13-Jan-2012","13-Jan-2014","3","Executed Agreement"
"294487","Contract_A3340","294487","  4,522.10 ","DEADLINE DESPATCH LTD (DEADLINE DESPATCH LTD ( 294487 ))","UK","Northern Europe","LOGISTICS AND MANUFACTURING","Facility Management","Mail & Delivery (ILMFS1701)","HighLow","High","Low","Medium","4.49","1.31","5.8819","30","  10,000.00 ","Standard Master Agreement for Indirect","","USD","09-Feb-2012","09-Feb-2017","6","Closed"
"138203","Contract_A3341","138203","  32,573.54 ","FIGUEROA VISPO, JOSE ANTONIO (FIGUEROA VISPO, JOSE ANTONIO ( 138203 ))","Spain","Western Europe","LOGISTICS AND MANUFACTURING","Facility Management","FacltyTechInspection (ILMFS0805)","LowHigh","Low","High","Medium","1.22","4.43","5.4046","90","  50,000.00 ","Standard Master Agreement for Indirect","","USD","11-Nov-2008","16-Apr-2012","4","Closed"
"537049","Contract_A3342","537049","  301.35 ","ARB (ARB ( 537049 ))","India","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","WaterTrtmnt Services (ILMFS1302)","LowLow","Low","Low","Low","1.9","1.05","1.995","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2018","15-Jan-2019","2","Executed Agreement"
"240899","Contract_A3343","240899","  31,315.03 ","SECURE SEVICES LIMITED W.L.L. (SECURE SEVICES LIMITED W.L.L. ( 240899 ))","Bahrain","MEA","LOGISTICS AND MANUFACTURING","Facility Management","Security Services (ILMFS1102)","LowLow","Low","Low","Low","1.41","2.13","3.0033","90","  50,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2014","30-Sep-2014","1","Closed"
"295543","Contract_A3344","295543","  15,063.87 ","Î Î¡ÎŸÎ›Î—Î¨Î— Î¥Î“Î•Î™Î‘Î£ ÎšÎ‘Î™ Î‘Î£Î¦Î‘Î›Î•Î™Î‘Î£ Î•Î¡Î“Î‘Î¤Î™ ÎšÎŸÎ¥ Î”Î¥ÎÎ‘ÎœÎ™ÎšÎŸÎ¥ Î‘.Î•. (Î Î¡ÎŸÎ›Î—Î¨Î— Î¥Î“Î•Î™Î‘Î£ ÎšÎ‘Î™ Î‘Î£Î¦Î‘Î›Î•Î™Î‘Î£ Î•Î¡Î“Î‘Î¤Î™ ÎšÎŸÎ¥ Î”Î¥ÎÎ‘ÎœÎ™ÎšÎŸÎ¥ Î‘.Î•. ( 295543 ))","Greece","Western Europe","LOGISTICS AND MANUFACTURING","Facility Management","Medical Svc&Supplies (ILMFS0202)","LowHigh","Low","High","Medium","2.67","3.71","9.9057","45","  30,000.00 ","Standard Master Agreement for Indirect","","USD","01-Feb-2012","01-Mar-2012","1","Executed Agreement"
"2941533","Contract_A3345","2941533","  7,250.00 ","DHL EXPRESS BRAZIL LTDA (DHL EXPRESS BRAZIL LTDA ( 2941533 ))","Brazil","North America","LOGISTICS AND MANUFACTURING","Facility Management","Mail & Delivery (ILMFS1701)","LowLow","Low","Low","Low","2.41","2.9","6.989","60","  100,000.00 ","Standard Master Agreement for Indirect","","USD","04-Feb-2013","04-Feb-2018","6","Closed"
"149977","Contract_A3346","149977","  25,279.53 ","DR. MED. THOMAS STILLE (DR. MED. THOMAS STILLE ( 149977 ))","Germany","Central Europe","LOGISTICS AND MANUFACTURING","Facility Management","Medical Svc&Supplies (ILMFS0202)","HighLow","High","Low","Medium","3.31","2.52","8.3412","60","  30,000.00 ","Standard Master Agreement","","USD","01-Jan-2017","31-Dec-2018","2","Closed"
"531374","Contract_A3347","531374","  151.22 ","EUREKA FORBES LIMITED (EUREKA FORBES LIMITED ( 531374 ))","India","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Coffee/Bever/Amenity (ILMFS0201)","LowLow","Low","Low","Low","1.74","2.7","4.698","60","  10,000.00 ","Standard Master Agreement for Indirect","","USD","14-Sep-2009","13-Sep-2012","3","Closed"
"222376","Contract_A3348","222376","  20,375.00 ","TUV SUD LIMITED (TUV SUD LIMITED ( 222376 ))","UK","Northern Europe","LOGISTICS AND MANUFACTURING","Facility Management","Building Repair/Svc (ILMFS0803)","HighLow","High","Low","Medium","4.18","2.04","8.5272","60","  30,000.00 ","Standard Master Agreement","","USD","08-Jan-2016","31-Dec-2018","3","Closed"
"179435","Contract_A3349","179435","  14,279.49 ","TUEV AUSTRIA SERVICES GMBH (TUEV AUSTRIA SERVICES GMBH ( 179435 ))","Austria","Central Europe","LOGISTICS AND MANUFACTURING","Facility Management","Building Inspections (ILMFS0804)","LowHigh","Low","High","Medium","2.36","3.5","8.26","60","  150,000.00 ","Standard Master Agreement for Indirect","","USD","01-Feb-2012","01-Aug-2016","5","Closed"
"546102","Contract_A335","546102","  12,818,010.01 ","å¥¥è¾¾è¡Œç¤¼å“ï¼ˆä¸Šæµ·ï¼‰æœ‰é™å…¬å¸ (å¥¥è¾¾è¡Œç¤¼å“ï¼ˆä¸Šæµ·ï¼‰æœ‰é™å…¬å¸ ( 546102 ))","China","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","Events Agency Fees (ISMMS0401)","LowHigh","Low","High","Medium","2.08","3.37","7.0096","30","  25,000,000.00 ","Standard Master Agreement for Indirect","Rebate of 1% against turnover exceeding £1M in a yea","USD","27-Sep-2013","27-Sep-2014","1","Executed Agreement"
"236465","Contract_A3350","236465","  4,437.56 ","AERZEN POLSKA SP. Z O.O. (AERZEN POLSKA SP. Z O.O. ( 236465 ))","Poland","Central Europe","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Service (ILMFS0802)","LowHigh","Low","High","Medium","1.29","4.33","5.5857","45","  10,000.00 ","Standard Master Agreement for Indirect","","USD","01-Feb-2011","31-Dec-2014","4","Executed Agreement"
"175814","Contract_A3351","175814","  30,706.64 ","KAVALANI AND SONS W.L.L. (KAVALANI AND SONS W.L.L. ( 175814 ))","Bahrain","MEA","LOGISTICS AND MANUFACTURING","Facility Management","Security Services (ILMFS1102)","HighLow","High","Low","Medium","3.08","1.51","4.6508","30","  50,000.00 ","Standard Master Agreement for Indirect","","USD","29-Nov-2006","29-Nov-2016","11","Terminated"
"178290","Contract_A3352","178290","  19,702.38 ","P AND V, S.A. (P AND V, S.A. ( 178290 ))","Spain","Western Europe","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Service (ILMFS0802)","LowLow","Low","Low","Low","1.07","1.65","1.7655","60","  30,000.00 ","Standard Master Agreement","","USD","01-Jul-2016","31-Jul-2018","3","Closed"
"277285","Contract_A3353","277285","  6,162.81 ","GOSH LIMITED (GOSH LIMITED ( 277285 ))","Ghana","MEA","LOGISTICS AND MANUFACTURING","Facility Management","Building Repair/Svc (ILMFS0803)","LowLow","Low","Low","Low","1.23","1.14","1.4022","90","  100,000.00 ","Standard Master Agreement for Indirect","","USD","07-Feb-2012","07-Feb-2014","3","Closed"
"527514","Contract_A3354","527514","  19,468.53 ","FUTURE SYSTEM TECHNOLOGY SDN BHD (FUTURE SYSTEM TECHNOLOGY SDN BHD ( 527514 ))","Malaysia","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Elec&Powr Supply M&R (ILMFS0807)","LowHigh","Low","High","Medium","2.13","3.53","7.5189","90","  30,000.00 ","Standard Master Agreement for Indirect","","USD","01-Apr-2014","31-Dec-2016","3","Executed Agreement"
"281144","Contract_A3355","281144","  9,225.74 ","MIKADO BILISIM SISTEMLERI SAN.TIC. A.S. (MIKADO BILISIM SISTEMLERI SAN.TIC. A.S. ( 281144 ))","Turkey","Eastern Europe","LOGISTICS AND MANUFACTURING","Facility Management","Office Supplies  (ILMFS1901)","HighLow","High","Low","Medium","3.24","1.83","5.9292","60","  150,000.00 ","Standard Master Agreement","","USD","31-Oct-2012","31-Oct-2020","9","Closed-Archived"
"259558","Contract_A3356","259558","  10,961.26 ","PARDAVIMO AUTOMATAI UAB (PARDAVIMO AUTOMATAI UAB ( 259558 ))","Lithuania","Central Europe","LOGISTICS AND MANUFACTURING","Facility Management","Office Supplies  (ILMFS1901)","HighLow","High","Low","Medium","3.43","2.88","9.8784","90","  150,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2005","01-Jan-2015","11","Closed-Archived"
"261742","Contract_A3357","261742","  2,362.11 ","JUPITER D.O.O. LJUBLJANA (JUPITER D.O.O. LJUBLJANA ( 261742 ))","Slovenia","Central Europe","LOGISTICS AND MANUFACTURING","Facility Management","Office Supplies  (ILMFS1901)","HighLow","High","Low","Medium","3.27","1.88","6.1476","45","  10,000.00 ","Standard Master Agreement for Indirect","","USD","14-Feb-2013","31-Dec-2020","8","Executed Agreement"
"290551","Contract_A3358","290551","  2,517.43 ","SITANIEC TECHNOLOGY TOMASZ SZEWCZYK (SITANIEC TECHNOLOGY TOMASZ SZEWCZYK ( 290551 ))","Poland","Central Europe","LOGISTICS AND MANUFACTURING","Facility Management","Elec&Powr Supply M&R (ILMFS0807)","LowLow","Low","Low","Low","1.99","1.45","2.8855","60","  10,000.00 ","Standard Master Agreement for Indirect","","USD","29-Jul-2011","29-Oct-2011","1","Executed Agreement"
"212414","Contract_A3359","212414","  2,530.44 ","EKO ZET (EKO ZET ( 212414 ))","Poland","Central Europe","LOGISTICS AND MANUFACTURING","Facility Management","Raw&Pack Disp Recycl (ILMFS0901)","HighLow","High","Low","Medium","3.6","2.6","9.36","60","  10,000.00 ","Standard Master Agreement for Indirect","","USD","01-Sep-2010","31-Dec-2020","11","Closed-Archived"
"504870","Contract_A336","504870","  10,859,601.73 ","å¹¿ä¸œç”µå£°å¸‚åœºè¥é”€è‚¡ä»½æœ‰é™å…¬å¸ (å¹¿ä¸œç”µå£°å¸‚åœºè¥é”€è‚¡ä»½æœ‰é™å…¬å¸ ( 504870 ))","China","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","InStoreSamp(3p fees) (ISMSR1002)","LowLow","Low","Low","Low","1.47","2.05","3.0135","12","  25,000,000.00 ","Standard Master Agreement for Indirect","","USD","04-Mar-2010","04-Mar-2012","3","Closed"
"287502","Contract_A3360","287502","  658.42 ","GOODWILL LTD (GOODWILL LTD ( 287502 ))","Georgia","Eastern Europe","LOGISTICS AND MANUFACTURING","Facility Management","Coffee/Bever/Amenity (ILMFS0201)","LowLow","Low","Low","Low","1.71","2.87","4.9077","12","  10,000.00 ","Standard Master Agreement for Indirect","","USD","21-Feb-2012","21-Feb-2017","6","Executed Agreement"
"289495","Contract_A3361","289495","  6,385.75 ","COONEY PRECISION ENGINEERING (COONEY PRECISION ENGINEERING ( 289495 ))","Ireland","Northern Europe","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Service (ILMFS0802)","LowHigh","Low","High","Medium","2.54","3","7.62","90","  100,000.00 ","Standard Master Agreement for Indirect","","USD","25-Feb-2014","25-Feb-2024","11","Closed"
